,land_location,sgg_cd,emd_cd,land_gbn,bun,ji,bldg_nm,dong_nm,main_annex_gbn,purpose_cd,purpose_nm,etc_purpose_nm,household_cnt,family_cnt,ho_cnt,lon,lat
1017,전라남도 광양시 광양읍 인서리 481번지,46230,25032,0,"""0481""","""0000""",부영아파트,108동,주건축물,2000,공동주택,아파트,40,0,0,127.5846089,34.9676769
1018,전라남도 광양시 광양읍 인서리 481번지,46230,25032,0,"""0481""","""0000""",부영아파트,112동,주건축물,2000,공동주택,아파트,40,0,0,127.5846089,34.9676769
1019,전라남도 광양시 광양읍 인서리 481번지,46230,25032,0,"""0481""","""0000""",부영아파트,109동,주건축물,2000,공동주택,아파트,40,0,0,127.5846089,34.9676769
1020,전라남도 광양시 광양읍 인서리 481번지,46230,25032,0,"""0481""","""0000""",부영아파트,111동,주건축물,2000,공동주택,아파트,40,0,0,127.5846089,34.9676769
1021,전라남도 광양시 광양읍 인서리 481번지,46230,25032,0,"""0481""","""0000""",부영아파트,110동,주건축물,2000,공동주택,아파트,40,0,0,127.5846089,34.9676769
1022,전라남도 광양시 광양읍 인서리 485-9번지,46230,25032,0,"""0485""","""0009""",,제1동,주건축물,2000,공동주택,공동주택,8,0,0,127.5842851,34.9667563
1023,전라남도 광양시 광양읍 덕례리 1082-1번지,46230,25035,0,"""1082""","""0001""",양지아파트,,주건축물,2000,공동주택,아파트,49,0,0,127.5636703,34.9657104
1024,전라남도 광양시 광양읍 덕례리 1662-1번지,46230,25035,0,"""1662""","""0001""",부성아파트,101동,주건축물,2000,공동주택,공동주택(아파트),91,0,0,127.5709738,34.967927
1025,전라남도 광양시 광양읍 덕례리 1662-1번지,46230,25035,0,"""1662""","""0001""",부성아파트,상가동,주건축물,2000,공동주택,생활편익시설,0,0,5,127.5709738,34.967927
1026,전라남도 광양시 광양읍 덕례리 1670-5번지,46230,25035,0,"""1670""","""0005""",동아그린맨션,가동,주건축물,2000,공동주택,"근린생활시설, 아파트",19,3,3,127.5724131,34.9649122
1027,전라남도 광양시 광양읍 덕례리 1674-1번지,46230,25035,0,"""1674""","""0001""",동인주택,,주건축물,2000,공동주택,다세대주택,8,0,0,127.5723159,34.9646504
1028,전라남도 광양시 광양읍 덕례리 1687-1번지,46230,25035,0,"""1687""","""0001""",계원임대아파트,상가동,주건축물,3000,제1종근린생활시설,지역아동센터,0,1,1,127.5695014,34.9646855
1030,전라남도 광양시 광양읍 덕례리 1687-1번지,46230,25035,0,"""1687""","""0001""",계원임대아파트,,주건축물,2000,공동주택,공동주택,215,1,0,127.5695014,34.9646855
1031,전라남도 광양시 광양읍 덕례리 1688-1번지,46230,25035,0,"""1688""","""0001""",효성아파트,101동,주건축물,2000,공동주택,공동주택,136,0,0,127.5700062,34.96448
1032,전라남도 광양시 광양읍 덕례리 1688-1번지,46230,25035,0,"""1688""","""0001""",효성아파트,상가동,주건축물,2000,공동주택,공동주택,0,5,3,127.5700062,34.96448
1033,전라남도 광양시 광양읍 덕례리 1688-5번지,46230,25035,0,"""1688""","""0005""",,,주건축물,18000,창고시설,창고시설,0,0,0,127.5699112,34.9637945
1034,전라남도 광양시 광양읍 덕례리 1695-1번지,46230,25035,0,"""1695""","""0001""",영신 그린빌,103동,주건축물,2000,공동주택,공동주택,54,0,0,127.5727406,34.9629842
1035,전라남도 광양시 광양읍 덕례리 1695-1번지,46230,25035,0,"""1695""","""0001""",영신 그린빌,102동,주건축물,2000,공동주택,공동주택,60,0,0,127.5727406,34.9629842
1037,전라남도 광양시 광양읍 덕례리 1695-1번지,46230,25035,0,"""1695""","""0001""",영신 그린빌,104동,주건축물,2000,공동주택,공동주택,73,0,0,127.5727406,34.9629842
1040,전라남도 광양시 광양읍 덕례리 1695-1번지,46230,25035,0,"""1695""","""0001""",영신 그린빌,101동,주건축물,2000,공동주택,공동주택,90,0,0,127.5727406,34.9629842
1041,전라남도 광양시 광양읍 덕례리 1725번지,46230,25035,0,"""1725""","""0000""",오성타워맨션,104동,주건축물,2000,공동주택,아파트,120,0,0,127.5767913,34.9652881
1042,전라남도 광양시 광양읍 덕례리 1725번지,46230,25035,0,"""1725""","""0000""",오성타워맨션,103동,주건축물,2000,공동주택,공동주택(아파트),150,0,0,127.5767913,34.9652881
1043,전라남도 광양시 광양읍 덕례리 1725번지,46230,25035,0,"""1725""","""0000""",오성타워맨션,관리사무소동,주건축물,2000,공동주택,"노인정, 공중화장실, 관리사무소, 입주자집회소",0,0,0,127.5767913,34.9652881
1044,전라남도 광양시 광양읍 덕례리 1725번지,46230,25035,0,"""1725""","""0000""",오성타워맨션,102동,주건축물,2000,공동주택,아파트,120,0,0,127.5767913,34.9652881
1045,전라남도 광양시 광양읍 덕례리 1725번지,46230,25035,0,"""1725""","""0000""",상가동,상가동,주건축물,2000,공동주택,근린생활시설,0,0,37,127.5767913,34.9652881
1046,전라남도 광양시 광양읍 덕례리 1725번지,46230,25035,0,"""1725""","""0000""",오성타워맨션,어린이집동,주건축물,11000,노유자시설,어린이집,0,0,3,127.5767913,34.9652881
1047,전라남도 광양시 광양읍 덕례리 1725번지,46230,25035,0,"""1725""","""0000""",오성타워맨션,별동,주건축물,2000,공동주택,"계단실, 가스저장실, 경비실, 관리실, 발전기실, 오수정화시설, 주차장, 펌프실",0,0,0,127.5767913,34.9652881
1048,전라남도 광양시 광양읍 덕례리 1725번지,46230,25035,0,"""1725""","""0000""",오성타워맨션,101동,주건축물,2000,공동주택,아파트,150,0,0,127.5767913,34.9652881
1049,전라남도 광양시 광양읍 덕례리 1728-9번지,46230,25035,0,"""1728""","""0009""",,제1동,주건축물,2000,공동주택,공동주택,8,0,0,127.5743548,34.9642339
1050,전라남도 광양시 광양읍 덕례리 1734-14번지,46230,25035,0,"""1734""","""0014""",우성연립주택,,주건축물,2000,공동주택,연립주택,12,0,0,127.5759102,34.9641582
1051,전라남도 광양시 광양읍 덕례리 1735-1번지,46230,25035,0,"""1735""","""0001""",덕례오성아파트,1동,주건축물,2000,공동주택,공동주택(아파트)및 판매시설,49,0,22,127.5766328,34.9641697
1052,전라남도 광양시 광양읍 덕례리 1735-6번지,46230,25035,0,"""1735""","""0006""",덕례리 대성빌라,,주건축물,2000,공동주택,"상가, 공동주택",19,0,5,127.5768673,34.9632871
1053,전라남도 광양시 광양읍 덕례리 1737-7번지,46230,25035,0,"""1737""","""0007""",,,주건축물,2000,공동주택,공동주택,14,0,0,127.578025,34.9638861
1054,전라남도 광양시 광양읍 덕례리 1755-1번지,46230,25035,0,"""1755""","""0001""",대림아파트,103동,주건축물,2000,공동주택,공동주택,136,0,0,127.5650436,34.9690057
1055,전라남도 광양시 광양읍 덕례리 1755-1번지,46230,25035,0,"""1755""","""0001""",대림아파트,102동,주건축물,2000,공동주택,공동주택,135,0,0,127.5650436,34.9690057
1056,전라남도 광양시 광양읍 덕례리 1755-1번지,46230,25035,0,"""1755""","""0001""",대림아파트,105동,주건축물,2000,공동주택,공동주택,136,0,0,127.5650436,34.9690057
1057,전라남도 광양시 광양읍 덕례리 1755-1번지,46230,25035,0,"""1755""","""0001""",대림아파트,상가동,주건축물,2000,공동주택,"생활편익, 의료시설",0,0,22,127.5650436,34.9690057
1058,전라남도 광양시 광양읍 덕례리 1755-1번지,46230,25035,0,"""1755""","""0001""",대림아파트,106동,주건축물,2000,공동주택,공동주택,238,0,0,127.5650436,34.9690057
1059,전라남도 광양시 광양읍 덕례리 1755-1번지,46230,25035,0,"""1755""","""0001""",대림아파트,101동,주건축물,2000,공동주택,공동주택,136,0,23,127.5650436,34.9690057
1060,전라남도 광양시 광양읍 덕례리 1755-1번지,46230,25035,0,"""1755""","""0001""",대림아파트,104동,주건축물,2000,공동주택,공동주택,136,0,0,127.5650436,34.9690057
1061,전라남도 광양시 광양읍 덕례리 1762-3번지,46230,25035,0,"""1762""","""0003""",신도에이스빌라,,주건축물,2000,공동주택,다세대주택,8,0,0,127.5682324,34.9686294
1062,전라남도 광양시 광양읍 덕례리 1764-4번지,46230,25035,0,"""1764""","""0004""",,제1동,주건축물,2000,공동주택,공동주택,24,0,0,127.5688928,34.9679827
1064,전라남도 광양시 광양읍 덕례리 1822번지,46230,25035,0,"""1822""","""0000""",수시아아파트,102동,주건축물,2000,공동주택,공동주택(아파트),126,0,0,127.5684036,34.9693872
1065,전라남도 광양시 광양읍 덕례리 1822번지,46230,25035,0,"""1822""","""0000""",수시아아파트,104동,주건축물,2000,공동주택,공동주택(아파트),68,0,0,127.5684036,34.9693872
1067,전라남도 광양시 광양읍 덕례리 1822번지,46230,25035,0,"""1822""","""0000""",수시아아파트,상가동,주건축물,3000,제1종근린생활시설,근린생활시설,0,0,11,127.5684036,34.9693872
1069,전라남도 광양시 광양읍 덕례리 1822번지,46230,25035,0,"""1822""","""0000""",수시아아파트,106동,주건축물,2000,공동주택,공동주택(아파트),68,0,0,127.5684036,34.9693872
1071,전라남도 광양시 광양읍 덕례리 1822번지,46230,25035,0,"""1822""","""0000""",수시아아파트,105동,주건축물,2000,공동주택,공동주택(아파트),68,0,0,127.5684036,34.9693872
1072,전라남도 광양시 광양읍 덕례리 1822번지,46230,25035,0,"""1822""","""0000""",수시아아파트,103동,주건축물,2000,공동주택,공동주택(아파트),84,0,0,127.5684036,34.9693872
1074,전라남도 광양시 광양읍 덕례리 1822번지,46230,25035,0,"""1822""","""0000""",수시아아파트,101동,주건축물,2000,공동주택,공동주택(아파트),83,0,0,127.5684036,34.9693872
1075,전라남도 광양시 광양읍 덕례리 1844번지,46230,25035,0,"""1844""","""0000""",흥한에르가,101동,주건축물,2000,공동주택,공동주택(아파트),74,0,0,127.5628051,34.969854
1077,전라남도 광양시 광양읍 덕례리 1844번지,46230,25035,0,"""1844""","""0000""",흥한에르가,103동,주건축물,2000,공동주택,공동주택(아파트),73,0,0,127.5628051,34.969854
1079,전라남도 광양시 광양읍 덕례리 1844번지,46230,25035,0,"""1844""","""0000""",흥한에르가,105동,주건축물,2000,공동주택,공동주택(아파트),75,0,0,127.5628051,34.969854
1080,전라남도 광양시 광양읍 덕례리 1844번지,46230,25035,0,"""1844""","""0000""",흥한에르가,상가동,주건축물,4000,제2종근린생활시설,근린생활시설,0,0,4,127.5628051,34.969854
1081,전라남도 광양시 광양읍 덕례리 1844번지,46230,25035,0,"""1844""","""0000""",흥한에르가,102동,주건축물,2000,공동주택,공동주택(아파트),76,0,0,127.5628051,34.969854
1082,전라남도 광양시 광양읍 덕례리 1844번지,46230,25035,0,"""1844""","""0000""",흥한에르가,104동,주건축물,2000,공동주택,공동주택(아파트),68,0,0,127.5628051,34.969854
1083,전라남도 광양시 광양읍 덕례리 1844번지,46230,25035,0,"""1844""","""0000""",흥한에르가,106동,주건축물,2000,공동주택,공동주택(아파트),54,0,0,127.5628051,34.969854
1084,전라남도 광양시 광양읍 덕례리 847번지,46230,25035,0,"""0847""","""0000""",광양스카이뷰,제1동,주건축물,2000,공동주택,아파트 및 업무시설(오피스텔),52,0,8,127.568414,34.9674041
1085,전라남도 광양시 옥곡면 신금리 1366번지,46230,33024,0,"""1366""","""0000""",화진그린맨션,,주건축물,2000,공동주택,공동주택,48,0,0,127.6997718,34.9908592
1086,전라남도 광양시 옥곡면 신금리 1382-2번지,46230,33024,0,"""1382""","""0002""",다세대주택,,주건축물,2000,공동주택,공동주택,4,0,1,127.6977613,34.989466
1088,전라남도 광양시 옥곡면 신금리 1876번지,46230,33024,0,"""1876""","""0000""",광양의 봄 프리미엄2,108동,주건축물,2000,공동주택,공동주택(아파트),78,0,0,127.7160134,34.975916
1089,전라남도 광양시 옥곡면 신금리 1876번지,46230,33024,0,"""1876""","""0000""",광양의 봄 프리미엄2,상가동,주건축물,4000,제2종근린생활시설,근린생활시설,0,0,10,127.7160134,34.975916
1091,전라남도 광양시 옥곡면 신금리 1876번지,46230,33024,0,"""1876""","""0000""",광양의 봄 프리미엄2,109동,주건축물,2000,공동주택,공동주택(아파트),38,0,0,127.7160134,34.975916
1092,전라남도 광양시 옥곡면 신금리 1876번지,46230,33024,0,"""1876""","""0000""",광양의 봄 프리미엄2,103동,주건축물,2000,공동주택,공동주택(아파트),112,0,0,127.7160134,34.975916
1093,전라남도 광양시 옥곡면 신금리 1876번지,46230,33024,0,"""1876""","""0000""",광양의 봄 프리미엄2,110동,주건축물,2000,공동주택,공동주택(아파트),36,0,0,127.7160134,34.975916
1098,전라남도 광양시 옥곡면 신금리 1876번지,46230,33024,0,"""1876""","""0000""",광양의 봄 프리미엄2,104동,주건축물,2000,공동주택,공동주택(아파트),149,0,0,127.7160134,34.975916
1099,전라남도 광양시 옥곡면 신금리 1876번지,46230,33024,0,"""1876""","""0000""",광양의 봄 프리미엄2,107동,주건축물,2000,공동주택,공동주택(아파트),76,0,0,127.7160134,34.975916
1100,전라남도 광양시 옥곡면 신금리 1876번지,46230,33024,0,"""1876""","""0000""",광양의 봄 프리미엄2,105동,주건축물,2000,공동주택,공동주택(아파트),146,0,0,127.7160134,34.975916
1101,전라남도 광양시 옥곡면 신금리 1876번지,46230,33024,0,"""1876""","""0000""",광양의 봄 프리미엄2,102동,주건축물,2000,공동주택,공동주택(아파트),93,0,0,127.7160134,34.975916
1102,전라남도 광양시 옥곡면 신금리 1876번지,46230,33024,0,"""1876""","""0000""",광양의 봄 프리미엄2,106동,주건축물,2000,공동주택,공동주택(아파트),108,0,0,127.7160134,34.975916
1103,전라남도 광양시 옥곡면 신금리 1876번지,46230,33024,0,"""1876""","""0000""",광양의 봄 프리미엄2,101동,주건축물,2000,공동주택,공동주택(아파트),88,0,0,127.7160134,34.975916
1104,전라남도 광양시 옥곡면 장동리 552-2번지,46230,33025,0,"""0552""","""0002""",옥곡전화국 사원아파트,,주건축물,2000,공동주택,공동주택,20,0,0,127.7061933,34.9809769
1105,전라남도 광양시 다압면 신원리 407-4번지,46230,36021,0,"""0407""","""0004""",평화를여는마을,나동,주건축물,2000,공동주택,공동주택(다세대),4,0,0,127.7370846,35.0582575
1106,전라남도 광양시 다압면 신원리 407-4번지,46230,36021,0,"""0407""","""0004""",평화를여는마을,자동,주건축물,2000,공동주택,공동주택(다세대),4,0,0,127.7370846,35.0582575
1107,전라남도 광양시 다압면 신원리 407-4번지,46230,36021,0,"""0407""","""0004""",평화를여는마을,다동,주건축물,2000,공동주택,공동주택(다세대),4,0,0,127.7370846,35.0582575
1108,전라남도 광양시 다압면 신원리 407-4번지,46230,36021,0,"""0407""","""0004""",평화를여는마을,바동,주건축물,2000,공동주택,공동주택(다세대),4,0,0,127.7370846,35.0582575
1109,전라남도 광양시 다압면 신원리 407-4번지,46230,36021,0,"""0407""","""0004""",평화를여는마을,사동,주건축물,2000,공동주택,공동주택(다세대),4,0,0,127.7370846,35.0582575
1110,전라남도 광양시 다압면 신원리 407-4번지,46230,36021,0,"""0407""","""0004""",평화를여는마을,아동,주건축물,2000,공동주택,공동주택(다세대),1,0,0,127.7370846,35.0582575
1111,전라남도 광양시 다압면 신원리 407-4번지,46230,36021,0,"""0407""","""0004""",평화를여는마을,가동,주건축물,2000,공동주택,공동주택(다세대주택),4,0,0,127.7370846,35.0582575
